,Representation,label,Width,Length,SurfaceArea,Volume
65,Medial axis,1,0.6363369415669716,3.659965345763375,6.094402523362747,0.9632021136765383
66,Medial axis,1,0.7555448373156287,2.5702427776027434,5.215773687519509,0.8776697459959633
67,Medial axis,1,0.590365735884048,2.0130077684441297,3.0717241091389287,0.4466291515735479
68,Medial axis,1,0.6612061135176882,2.826984326538542,4.90750491950573,0.760393153024902
69,Medial axis,1,0.7341948322372754,2.2866500021081633,4.981290781206023,0.8161065045195433
70,Medial axis,1,0.700137885465259,2.6487630061480436,5.56227442269761,0.8887639217476135
71,Medial axis,1,0.5934556287396722,1.9209542653721934,3.194056344347546,0.46625988991983985
72,Medial axis,1,0.6198174457965911,2.8215669082633763,4.614542059155385,0.7107261911653978
73,Medial axis,1,0.600736044137585,1.8905051848368692,3.2354603333190175,0.47865161904485887
74,Medial axis,1,0.6040597739791648,2.7211945447376817,4.876347520727734,0.7284228179258593
75,Medial axis,1,0.5724593369399811,1.572627565984912,2.3522916385856445,0.3316671070417039
76,Medial axis,1,0.5813569492122673,2.495749938321781,3.5067454722545186,0.5033707167420113
77,Medial axis,1,0.6906990371859435,1.7882343485664778,3.405783637557348,0.5036516155794788
78,Medial axis,1,0.6152732091746361,2.797979128484912,4.917884679817192,0.7146038050833041
79,Medial axis,1,0.605343733161225,3.3295650571737365,5.448760695406085,0.8749998787116993
80,Medial axis,1,0.6910522459211202,2.1567927952906283,3.9762548309988266,0.605866612141257
81,Medial axis,1,0.6147232272083212,1.3779237172784649,2.592173640366375,0.340501523383048
82,Medial axis,1,0.6096843945568884,2.8904838587050747,5.259529995099309,0.7471909076639229
83,Medial axis,1,0.6975152364210953,2.121336507686097,4.1805553556128325,0.6530897971122634
84,Medial axis,1,0.6779406942119188,1.798875570186097,3.504365799211684,0.5137639737283138
85,Medial axis,1,0.6051580671168844,2.552558103197802,4.162847573018367,0.5992093526907446
86,Medial axis,1,0.6069156872288196,4.133920387709061,7.066001553293849,1.0738440753623455
87,Medial axis,1,0.619866226814099,2.2361300136941704,3.8605775018526693,0.5393779003101373
88,Medial axis,1,0.6216986950576817,2.4834131630175076,4.07310662117911,0.5730014481575431
89,Medial axis,1,0.6334246252232003,2.728903622336868,5.0429239439185665,0.7912920251463424
90,Medial axis,1,0.670540070543315,3.14067181332178,5.607009324501522,0.8681838866048965
91,Medial axis,1,0.5404657239285113,1.4012812235664776,2.1030016485296548,0.28146063514257547
92,Medial axis,1,0.561343410455462,1.9862942297145207,2.7818530147017073,0.43932578179938925
93,Medial axis,1,0.7369215470336625,2.4806768898152494,5.181135802640906,0.8648549586131976
94,Medial axis,1,0.5923688631332524,2.2396796610664778,3.799953780808971,0.5578650912107334
95,Medial axis,1,0.5904114699162871,2.3778306733625643,3.550398210224301,0.5165729621029903
96,Medial axis,1,0.6307216055702907,2.3934791020513897,3.618620771752546,0.5637639667975538
97,Medial axis,1,0.6446101492813173,2.165925029914437,4.10128438353095,0.6573451377321906
98,Medial axis,1,0.6340677063752946,1.7771692385256945,3.253209932119827,0.453221883657613
99,Medial axis,1,0.7046570646698259,1.3459807283377714,2.6961212325879487,0.38464589016924805
100,Medial axis,1,0.6555273952783037,2.4929692860624795,4.735875531581537,0.7072707107938515
101,Medial axis,1,0.6563119249350529,2.5464921698776517,4.832413412281375,0.7949437100334217
102,Medial axis,1,0.631447537547754,2.8762929897131486,5.1365675933028605,0.7505394060782237
103,Medial axis,1,0.6579832569207515,2.205257044737682,4.297105173603802,0.637973392261279
104,Medial axis,1,0.5786183312978138,1.9660624823776518,3.3758201286349174,0.4904493702184997
105,Medial axis,1,0.6554087791308592,2.022845592278465,3.69690575644082,0.5323032970011782
106,Medial axis,1,0.6351704790263707,1.895088503484912,3.3114739780296216,0.46116147111428607
107,Medial axis,1,0.7011360973597287,2.448804652255304,4.716006337551712,0.7396066390522965
108,Medial axis,1,0.5711119149302083,2.771495863245755,4.1731815222901725,0.591905982916586
109,Medial axis,1,0.5865924239483453,2.480101509632955,3.7695245808554168,0.5460673400370926
110,Medial axis,1,0.6661246177786722,2.2553280897553036,4.140872749404865,0.6132021621918584
111,Medial axis,1,0.5765783033463422,2.7887166848328704,4.184049997084176,0.5983145238060735
112,Medial axis,1,0.6551949347169226,4.93807279918434,7.980597552951405,1.3011234151501097
113,Medial axis,1,0.6921953209244551,2.2286145510256947,4.251797642783266,0.6511235052499899
114,Medial axis,1,0.6171484916189308,1.596032463694174,2.618576356394396,0.3493663372921891
115,Medial axis,1,0.6071233891044018,2.6704079341247677,4.0682691717745625,0.5625337711636613
116,Medial axis,1,0.6179500261521675,2.0339107023192478,3.7420383909062283,0.5228048688995466
117,Medial axis,1,0.6331183577816042,2.676699970835447,4.673838910038169,0.6782241289753085
118,Medial axis,1,0.5555324888691809,2.112152845763377,2.9466186292578675,0.40398466065073474
119,Medial axis,1,0.6418831411584135,1.676197406245858,3.127375361430705,0.4328651085376335
120,Medial axis,1,0.6503581181475991,5.092913371911773,5.786772282380551,0.9022470659460602
121,Medial axis,1,0.6384642800276319,1.7164125928314105,3.0627944093425725,0.4243315431295823
122,Medial axis,1,0.681913858091021,2.102986208467291,4.137147373435281,0.6303891236496526
123,Medial axis,1,0.6275902086607102,2.9173559531410285,4.72931248774214,0.6831236850859901
124,Medial axis,1,0.6905251125377957,3.3106079874645653,6.589306531709367,1.071557248421492
125,Medial axis,1,0.5992108432787401,3.365060749304587,4.321616130491543,0.6421347424510255
126,Medial axis,1,0.651545907256032,1.8683749647553036,3.2867924701642424,0.4632021829841387
127,Medial axis,1,0.6305346811631817,2.464638975377538,4.03296737958766,0.5750198723920847
128,Medial axis,1,0.5829299995549608,1.8527265360664777,3.0415932886805805,0.4466291515735479
129,Medial axis,1,0.6165298199739954,2.8840020673123354,4.996065034807063,0.7139704248351623
130,Medial axis,1,0.5436634962881414,5.7148864023342565,5.119197530896722,0.7620785460497079
131,Medial axis,1,0.5290378037219683,3.7553781077405435,3.267888215574601,0.4764044283451176
132,Medial axis,1,0.5829965321105841,3.363274363794702,4.8648873579170715,0.6803569364424499
133,Medial axis,1,0.5972406567957771,4.551373227136329,4.287471118413576,0.6803369843466244
134,Medial axis,1,0.6402700884465548,2.1263437147553033,3.847934597784631,0.5496446049165927
135,Medial axis,1,0.7568566489023025,7.417326531974967,14.128498533966162,2.604180941886049
136,Medial axis,1,0.7571386000695255,1.7596473920673799,4.0485702870188,0.6546005358863671
137,Medial axis,1,0.6407512959326854,2.041100085141316,3.746293860146507,0.5345179257512528
138,Medial axis,1,0.5158593035828191,2.495749938321781,3.0832687408447614,0.4308988166753601
139,Medial axis,1,0.5655598625941777,3.1563202420106053,3.948226477951814,0.6196628354536141
140,Medial axis,1,0.5250990394535976,2.1263437147553037,2.9247793534957904,0.4132021899148987
141,Medial axis,1,0.6363703999690941,2.217549440984912,4.03521083493794,0.579626360518051
142,Medial axis,1,0.5600038233211947,2.032391738938671,2.8180262218041725,0.3878891142663682
143,Medial axis,1,0.725208593435159,1.5947577860664774,3.3997290530454323,0.5191119145509158
144,Medial axis,1,0.5650716115885408,1.6786339440610194,2.4950973326455905,0.347439681671028
145,Medial axis,1,0.6375477775310899,2.4727719413978884,3.9072813929118166,0.6179452621523657
146,Medial axis,1,0.6894463945932428,1.8744328677268798,3.821039145717138,0.57612351564613
147,Medial axis,1,0.641169377482503,1.544686741048856,3.0461906043188045,0.4230857815985342
148,Medial axis,1,0.6491308787607438,2.444831116461833,4.200940273444277,0.6126081842404802
149,Medial axis,1,0.6641566125656003,1.5394572908377715,2.925324374188017,0.4161065599656236
150,Medial axis,1,0.6173817393247418,2.7875238012987014,4.5944428926841425,0.6525479515331535
151,Medial axis,1,0.6272851277262169,3.0914435706157617,4.121699271951259,0.5865167726324327
152,Medial axis,1,0.6080319178083208,1.5541984850367847,3.046251417391803,0.4694238154663393
