,Sampling iteration,Image_full_path,Image,label,Width,Length,SurfaceArea,Volume
52,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,35,0.8200397161567343,5.610570576096988,12.068815586853963,2.335805618490448
53,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,36,0.814537721803633,6.156156197132954,14.25612444908874,2.838482752610504
54,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,38,0.7471322809544675,5.918357790786142,11.046938333096248,1.969641330957367
55,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,39,0.7441705495250694,4.1257643552019285,9.080616221437925,1.589748298976431
56,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,40,0.7637645330147647,4.627175392940876,9.610680784444735,1.7279714560394666
57,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,41,0.811572404491916,4.282785349379973,9.258106892753409,1.744682681422642
58,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,42,0.7505479286447743,5.702093060320279,10.539959335912368,1.8779923642761425
59,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,43,0.7630975302546257,4.180140669033495,9.685271395335551,1.7422763677213597
60,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,44,0.7469783567258822,5.097506254719666,9.348570108915776,1.6533383770580874
61,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,45,0.8137310866501469,4.090833380281509,8.701543917564534,1.6334293965309712
62,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,46,0.7007592814358458,4.8967615276682785,9.694771901711862,1.6187878200495678
63,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,47,0.780149580169229,4.493289118536376,8.995772796261914,1.6390765818815576
