,Method,label,Width,Length,SurfaceArea,Volume
53,Automatic,10,1.0452606594422251,4.550368734111437,12.546202810276275,3.048715779727493
54,Automatic,11,1.025898810347558,4.5009213619430755,13.787680690024105,3.263789858622424
55,Automatic,12,0.9837273768264436,3.2689052482488763,9.9648426929695,2.2068619638369764
56,Automatic,13,1.0352642522695636,5.5963407643884295,16.37794098136905,3.9591697639966323
57,Automatic,14,0.9845840609543562,3.938606756148044,12.122391723688178,2.7426962490340374
58,Automatic,15,1.037652096671249,5.16482739404594,13.148961560994387,3.1266984914727085
59,Automatic,16,1.022446894074291,4.900294150413949,11.873536151244211,2.9205052131510545
60,Automatic,17,1.0054928378947885,3.639193766853225,10.077954176613886,2.2837238218977918
61,Automatic,18,1.1503017312151265,4.0372835659890836,14.25091816613721,3.7115397960858534
62,Automatic,20,0.9939367336038364,2.8759528968369525,8.045968162632809,1.8319356023197009
63,Automatic,21,1.0035763961311348,4.3144947711072605,12.9310346677053,3.002808572529073
64,Automatic,22,1.007963016617706,2.951805906768497,8.374109565143085,1.8742860868656432
65,Automatic,23,1.0105639001542166,4.4984187660309916,12.277696214824577,2.839859876823703
66,Automatic,24,1.0229821169268956,4.846080699796085,14.554471087681085,3.498595020659458
67,Automatic,25,0.9948415101987341,7.825055323626442,23.183884774713118,5.592970838627653
68,Automatic,26,1.0537921945079567,4.294913906281087,12.761568641052722,3.0977396451276284
69,Automatic,27,1.068358812940189,4.501707735101722,11.637524527855195,2.8036775628504294
70,Automatic,28,1.030908607587357,2.7779776546384953,8.905969444396236,2.0161471166459313
71,Automatic,29,0.9906083419416437,5.133125370270823,11.899092322040786,2.7247870051048535
72,Automatic,30,1.011226423899433,5.577926063431456,13.341448163280457,3.117933594523659
73,Automatic,31,1.0112122087974194,5.066270801025693,14.923881429731502,3.5348309706927834
74,Automatic,32,1.0780671613309536,5.861095113958999,15.54332510796613,3.8801636041662
75,Automatic,33,1.0125758543853947,3.614378700868313,11.155397719444199,2.5702406361147845
76,Automatic,34,0.9921851659282928,5.397298907067636,14.608478251181431,3.4936078171944027
77,Automatic,35,1.0462733874737744,4.683900994673737,14.15622211169834,3.4042130112703313
78,Automatic,36,1.038194606858936,4.693031283261352,11.587520594102743,2.8539953900708293
79,Automatic,37,1.0403813653578415,2.8729682457542496,9.06251837488607,2.065194519148003
80,Automatic,38,0.9915573273459343,2.4323084467241505,7.46100533794124,1.6766529805679014
81,Automatic,39,1.105538179122341,3.8814775160419304,12.543620181091187,3.134673552976567
82,Automatic,40,1.0131234934307658,5.15750923321702,12.824417879705694,3.002086663131579
83,Automatic,41,1.0877137058563782,4.861343198204727,13.258640924414241,3.2859425899248498
84,Automatic,42,1.010909280608438,3.304034816365531,10.322279630684658,2.3547907374860886
85,Automatic,43,1.0083125444678145,4.401117178688826,13.780557461185756,3.215729891329544
86,Automatic,44,1.0265766243284224,5.896602579344485,14.703046061163018,3.5151160537872435
87,Automatic,45,1.007279435572193,4.279191322950621,10.891150889833675,2.5092827789243186
88,Automatic,46,1.0439818798758804,3.9542551848368688,12.079429603241739,2.8738760061314257
89,Automatic,47,1.1310672549253349,4.214936118038888,13.705636959754463,3.5858027035559745
90,Automatic,48,1.052487239334455,4.958687053939817,12.553151652314446,3.0136642770805557
91,Automatic,49,1.0459734586997536,2.712540018824748,8.158023973252273,1.8868132742650001
92,Automatic,50,0.9667253525365359,3.6640653607950036,8.50172358812801,1.8684953274203788
93,Automatic,51,1.036908391633429,5.023908833607259,15.63866870434767,3.800842169774639
94,Automatic,52,0.9134862016474216,3.99203383360726,11.031052656463183,2.5016850464868035
95,Automatic,53,1.0316536768405975,3.9846067328652213,10.686856372390285,2.4755067146540353
96,Automatic,54,1.1184727498816835,6.148293931062076,17.68645333685721,4.596780854030913
97,Automatic,55,1.0577292460812455,5.077293043479141,13.945339493350579,3.424324872563502
98,Automatic,56,0.9923938153235513,4.164859724505748,12.477794001192464,2.8732957840572744
99,Automatic,57,1.069855341870997,3.513874982377652,11.365234606164734,2.7249996222735766
100,Automatic,58,1.0299206912878789,5.212802077459217,16.725305462397877,4.027246632773556
101,Automatic,59,1.0344958805245188,4.162811995754249,13.039866881225686,3.090194377067423
102,Automatic,60,1.0786907979290807,4.715233285137131,12.804530962164865,3.1321427344553823
103,Automatic,61,1.0007556324877234,3.900828107377652,12.305300769957642,2.8367973595856983
104,Automatic,62,0.9786688756646078,4.607062220546138,11.749853090228877,2.702895688544357
105,Automatic,63,0.9679396716715734,3.038300919489181,7.777474316652534,1.6470178462984615
106,Automatic,64,1.009067365387968,4.118758860557588,10.12091766627697,2.3289856376374836
107,Automatic,65,1.0360493366463588,2.5438427570600504,8.22615110675083,1.8411316774541082
108,Automatic,66,1.045194089934806,5.505270528806774,14.947958301326475,3.623508387688309
109,Automatic,67,1.0207005094075627,5.15289320860726,15.981605073922625,3.8089882360612006
110,Automatic,68,0.9764600694492168,5.020326131249434,11.519753227951279,2.5895228937358272
111,Automatic,69,0.9360901993200501,5.112129042481331,11.547506588341662,2.5144508705600606
112,Automatic,70,1.009858524159381,5.350384909483858,16.48316464378216,3.9050819045610465
113,Automatic,71,1.0481318855518247,5.14838108829457,14.051346743448715,3.4085879677914663
114,Automatic,72,0.9585861894540206,4.635450337299641,12.959118053826032,2.9056146138155357
115,Automatic,73,0.9935602862242864,4.138636308376137,10.60543727481996,2.3938356758940906
116,Automatic,74,1.029237205178606,4.554383872488035,12.8068610989675,3.01250609578008
117,Automatic,75,0.9116739597656743,5.531133242832905,11.88399034514001,2.536646835476486
118,Automatic,76,1.0801339991640064,4.416755796054326,12.817396754846936,3.151242413419154
119,Automatic,77,1.0245131853846512,4.801252079361509,14.580231119925115,3.4556437646128217
120,Automatic,78,1.0344638216908222,2.948880391118938,9.044520411157897,2.0634224970019295
121,Automatic,79,0.9984053118898717,5.139081848979452,14.978852490149745,3.5693493474248603
122,Automatic,80,1.0259634029207632,5.128864515780997,14.851441928791791,3.5413216386657034
123,Automatic,82,1.045357237264978,4.918830344066166,13.223895538497962,3.1807913770195477
124,Automatic,84,0.9541777648465801,5.357633142180412,14.777012911935923,3.3207676321432245
125,Automatic,85,1.1009192953707656,5.3964442825230154,16.00509960035463,4.0752107379283755
126,Automatic,86,1.0301635483120386,6.213898218148126,19.755160037972672,4.807216088776946
127,Automatic,87,0.9155581032017349,5.0560194014422315,11.522441083001304,2.4658590385724937
128,Automatic,88,1.0284242522334643,4.947103945832474,13.292321153959227,3.154792103844724
129,Automatic,89,1.025301808620008,4.819357349743152,13.808855975550363,3.2717780094039357
130,Automatic,90,1.0485222911403682,5.628295998926519,15.60162608221872,3.879300019858833
131,Automatic,91,0.9583790391147994,2.874525718244387,7.557357135250826,1.68007940351988
132,Automatic,92,1.0272267903351446,6.844925947946446,18.143328816437705,4.405888272879899
133,Automatic,93,1.0033398312663384,5.223237603544876,14.82499092733048,3.5275216867280954
134,Automatic,94,0.9877693398515082,3.6694770897513043,9.703194648529225,2.276165138058201
135,Automatic,95,0.923842397138205,4.927170517090184,10.852743966581983,2.388062795059464
136,Automatic,96,0.8880465247336895,4.477460849388256,10.146139366525214,2.172543191547936
137,Automatic,97,0.8828131353334785,4.564108311945031,11.697115502710778,2.4175107769225597
138,Automatic,98,1.055700612256689,3.384890607377652,10.831336472118284,2.5530895337433805
139,Automatic,99,0.9623784709580332,2.7238793906410286,6.625574236675489,1.4380032760802826
140,Automatic,100,1.0268252809084928,3.5208747718369526,10.755193448141531,2.48305910756969
141,Automatic,101,1.002287956687945,4.5690490830364725,12.288367264296355,2.8215294722526907
142,Automatic,102,0.9425153278965966,4.095522203180625,11.596539191422115,2.525464839227269
143,Automatic,103,0.982635519167414,2.8200135422105226,6.907317682799263,1.5435809699425953
144,Automatic,104,1.010784170798332,4.614204705772899,13.184172582000523,3.077722331589114
145,Automatic,105,0.9172531753160407,5.934718505669341,13.673925593038478,3.0421216753090357
146,Automatic,107,1.0238966333406914,4.694118327872193,14.227286824841524,3.4398549833522782
147,Automatic,108,1.0102826200892874,5.355436350841135,15.770227978514805,3.7208939633220486
148,Automatic,109,1.069640986164004,5.077704198760218,14.047117251997557,3.4741497677846493
149,Automatic,110,0.9421810053489835,2.992444983203604,7.224365501669666,1.629521974600964
150,Automatic,111,0.9589806441824927,5.124048255126611,14.752932011625074,3.313235868977762
151,Automatic,112,1.0964598775076768,4.165314081856136,13.185089785460287,3.2813000171507
152,Automatic,113,0.9737253797200144,4.512772845142505,10.835239445025037,2.4469360392665265
153,Automatic,114,0.9878096431593555,4.581712860642595,12.263957460204434,2.7820356178999144
154,Automatic,115,0.9314120861980044,4.245096800801002,10.745268548852662,2.305966838440603
155,Automatic,116,1.0373789527836141,5.2345818003463425,13.829116156055877,3.3000782337782617
156,Automatic,117,1.0548762535773657,3.0513645598368697,9.543131345868169,2.2109547497077955
157,Automatic,118,1.0513620830346992,3.0227776033377713,9.246861894169736,2.1804321580998716
158,Automatic,119,0.9444291384317501,6.313267291502417,14.894218868026122,3.397678841930264
159,Automatic,120,0.9972676131833341,3.3340128851738275,10.1033718638624,2.2662790862234137
160,Automatic,122,0.9163154273326916,3.8786978872960853,10.296408516790793,2.301404175372376
161,Automatic,123,0.8726970905486016,3.9843531047062357,10.131881220384836,2.0446826398380815
162,Automatic,124,0.8745366707784247,2.631378932661147,6.148759516791227,1.1978944207090731
163,Automatic,125,1.027123916764006,3.145255131969824,8.572824522445238,1.9288987545045873
164,Automatic,126,0.9799888325122709,4.337142989255387,12.588175201977347,2.851317483489767
165,Automatic,127,1.040104622268186,5.508064184124765,16.124752133240644,3.916498994732995
166,Automatic,128,0.986717741403716,5.753069351339285,15.277356173781177,3.5308548856010904
167,Automatic,129,0.9643504212177524,5.8207671099332146,13.984261119763996,3.157142730990003
168,Automatic,130,1.0250947161664385,4.110484695194284,11.559041967385799,2.7002850399787643
169,Automatic,131,1.1056379283364781,5.528922738942842,18.032786459290836,4.694234379602579
170,Automatic,132,1.0326591892064034,3.8527385665404017,12.054596332625245,2.8545289378138055
171,Automatic,133,1.0410963283455203,3.7032862242961695,11.550983511805082,2.7252239001779612
172,Automatic,134,0.9602149690302928,4.937579555042808,13.185674587793898,2.938028903299736
173,Automatic,136,1.0585095664141368,3.90606230853639,10.752118792446456,2.5443689353163768
174,Automatic,137,0.9840872098838629,4.748958585971265,12.864174610936978,2.9864107636011954
175,Automatic,138,1.0078047201307858,5.126397862764854,13.801237614576129,3.219126943465069
176,Automatic,139,1.0951810094474657,4.195490743860667,11.345060907029653,2.8265331458809433
177,Automatic,140,1.057700058233126,4.765617619449043,13.208061585326583,3.2413599672078437
178,Automatic,141,1.0107867074393857,3.5706137132214217,11.040274892684625,2.5336340178798027
179,Automatic,142,0.9809511001848819,3.7075143728242788,11.107257337191319,2.5049167114460027
180,Automatic,143,0.9840759261638209,3.989384420789659,12.167208242903236,2.7548955957363415
