,Method,Length
1900,FP2FM,4.575311194957232
1901,FP2FM,5.313500096878164
1902,FP2FM,8.748465913904145
1903,FP2FM,4.58431500430669
1904,FP2FM,4.9296056971246704
1905,FP2FM,4.932290543028015
1906,FP2FM,4.7518322460510065
1907,FP2FM,4.519323414534818
1908,FP2FM,6.708075297421592
1909,FP2FM,4.485341711253822
1910,FP2FM,2.8846015360664774
1911,FP2FM,7.475065505128988
1913,FP2FM,4.640727629459711
1914,FP2FM,4.284611094369464
1915,FP2FM,5.587903648725634
1916,FP2FM,6.072381463401357
1917,FP2FM,6.093904136001939
1918,FP2FM,5.700938994118766
1919,FP2FM,6.128533477877338
1920,FP2FM,6.593790150005146
1921,FP2FM,2.4742465257214215
1922,FP2FM,1.2096073274552193
1923,FP2FM,5.076088320832474
1924,FP2FM,5.414184936063338
1925,FP2FM,5.135871619857847
1926,FP2FM,5.848143221393642
1927,FP2FM,4.58653913294464
1928,FP2FM,5.0989808390431985
1929,FP2FM,5.157769778058851
1930,FP2FM,4.980565439364678
1931,FP2FM,5.598846021933211
1932,FP2FM,5.697720491832173
1933,FP2FM,8.547642994024612
1934,FP2FM,6.33015523027001
1935,FP2FM,6.122960867010604
1936,FP2FM,6.034970987809594
1937,FP2FM,6.224757067461282
1938,FP2FM,4.391001269753317
1939,FP2FM,4.597112029355468
1940,FP2FM,7.02015607377651
1941,FP2FM,6.1767136003630725
1942,FP2FM,4.592746682200681
1943,FP2FM,5.538162103994132
1944,FP2FM,5.08840102110726
1945,FP2FM,5.376467690976625
1946,FP2FM,5.2524177952906275
1947,FP2FM,5.529535441540401
1948,FP2FM,5.472770724466862
1949,FP2FM,5.505078186633465
1950,FP2FM,5.01186229674233
1951,FP2FM,5.49241575543594
1952,FP2FM,3.405509894427214
1953,FP2FM,5.901499100517507
1954,FP2FM,4.579759024385712
1955,FP2FM,4.319643493552832
1956,FP2FM,6.627148308074122
1957,FP2FM,4.387305819061019
1958,FP2FM,3.207225301513104
1959,FP2FM,6.098109452317224
1960,FP2FM,6.523146500665166
1961,FP2FM,6.863997442781507
1962,FP2FM,4.715222907026597
1963,FP2FM,5.162084900878555
1964,FP2FM,1.400857335145314
1965,FP2FM,3.8837380951281197
1966,FP2FM,6.780384379449983
1967,FP2FM,4.235744256957539
1968,FP2FM,5.531042181048657
1969,FP2FM,3.9602516841247666
1970,FP2FM,6.173217806461634
1971,FP2FM,6.059881860150459
1972,FP2FM,5.511269755218696
1973,FP2FM,3.869813237027156
1974,FP2FM,4.486039374558064
1975,FP2FM,4.397088936195523
1976,FP2FM,8.290554449598288
1977,FP2FM,7.915879958488069
1978,FP2FM,6.000263229737844
1979,FP2FM,5.792119665373167
1980,FP2FM,6.075066309304703
1981,FP2FM,7.478245071648784
1982,FP2FM,6.564154781355533
1983,FP2FM,4.445740103589441
1984,FP2FM,6.045692979646959
1985,FP2FM,6.112058584916447
1986,FP2FM,4.929231817781508
1987,FP2FM,4.833871334984529
1988,FP2FM,2.7602004797145203
1989,FP2FM,5.239074703141026
1990,FP2FM,1.9457349286848282
1991,FP2FM,2.6846431821737387
1992,FP2FM,6.078639023163793
1993,FP2FM,5.580524071412565
1994,FP2FM,5.526221878383957
1995,FP2FM,6.381715990169251
1996,FP2FM,4.4007592970767
1997,FP2FM,4.9438394157537875
1998,FP2FM,4.7483317784900585
1999,FP2FM,5.601403938800903
2000,FP2FM,6.074953591308494
2001,FP2FM,6.384313998150363
2002,FP2FM,4.701035331757622
2003,FP2FM,9.504038889311978
2004,FP2FM,5.6418641397516875
2005,FP2FM,5.642404140764425
2006,FP2FM,5.7603625708658805
2007,FP2FM,5.608860436071622
2008,FP2FM,4.555079447620363
2009,FP2FM,5.801313641396316
2010,FP2FM,3.2836534423829953
2011,FP2FM,3.854694249445031
2012,FP2FM,5.640381525079579
2013,FP2FM,8.91514634473351
2014,FP2FM,6.606353919398949
2015,FP2FM,4.70144789610726
2016,FP2FM,6.480841743406662
2017,FP2FM,8.758437826214946
2018,FP2FM,4.2552854374917155
2019,FP2FM,6.869091588645364
2020,FP2FM,6.842125395973952
2021,FP2FM,4.249358607119318
2022,FP2FM,5.183016183451835
2023,FP2FM,4.625992022829424
2024,FP2FM,6.338730477538797
2025,FP2FM,5.55169781680669
2026,FP2FM,9.010940063270668
2027,FP2FM,4.207228051839189
2028,FP2FM,0.7628411399592172
2029,FP2FM,4.336212426839189
2030,FP2FM,7.4385688841007855
2031,FP2FM,9.511510576372082
2032,FP2FM,5.155058359733485
2033,FP2FM,6.360212577568893
2034,FP2FM,4.361117593015521
2035,FP2FM,6.698419726488132
2036,FP2FM,4.721679643444129
2037,FP2FM,4.341994682995516
2038,FP2FM,6.869605523283404
2039,FP2FM,4.557049118700413
2040,FP2FM,4.201392851078066
2041,FP2FM,8.259109350614724
2042,FP2FM,7.739340502453052
2043,FP2FM,6.141297153966981
2044,FP2FM,4.640278686063339
2045,FP2FM,4.545912810324277
2046,FP2FM,6.180148541250747
2047,FP2FM,4.537583961371784
2048,FP2FM,3.6743190427019297
2049,FP2FM,3.691059139700885
2050,FP2FM,6.585080945932198
2051,FP2FM,4.63389373144002
2052,FP2FM,6.061316353360575
2053,FP2FM,5.811565039551388
2054,FP2FM,4.584924787161262
2055,FP2FM,5.49738855983287
2056,FP2FM,4.865926516852771
2057,FP2FM,5.998559810658647
2058,FP2FM,7.5738722225469015
2059,FP2FM,5.652070180332383
2060,FP2FM,5.616190004306689
2061,FP2FM,5.371971210250817
2062,FP2FM,4.5923077590696995
2063,FP2FM,5.549084169238697
2064,FP2FM,3.794901840994231
2065,FP2FM,4.030598855536299
2066,FP2FM,5.895828007217881
2067,FP2FM,5.328894068009089
2068,FP2FM,5.217619422389239
2069,FP2FM,5.106113512946635
2070,FP2FM,3.8813827331994313
2071,FP2FM,5.973846168936683
2072,FP2FM,4.514615703041647
2073,FP2FM,5.234574415928657
2074,FP2FM,6.044713676539558
2075,FP2FM,5.527520882374514
2076,FP2FM,5.25278028002811
2077,FP2FM,5.394963793515424
2078,FP2FM,7.454754020079399
2079,FP2FM,4.620358008279012
2080,FP2FM,6.285354815264522
2081,FP2FM,5.820046727951772
2082,FP2FM,4.170836223498917
2083,FP2FM,0.9452525924184345
2084,FP2FM,6.233683165753788
2085,FP2FM,4.325559881148043
2086,FP2FM,6.58164218887727
2087,FP2FM,6.596075432421794
2088,FP2FM,6.199492420631868
2089,FP2FM,6.43625516721452
2090,FP2FM,6.951268450550303
2091,FP2FM,5.6632981183197915
2092,FP2FM,1.9330299802019297
2093,FP2FM,5.368758613377439
2094,FP2FM,4.616401497112175
2095,FP2FM,8.420622755328846
2096,FP2FM,5.082618764950933
2097,FP2FM,6.077664317285813
2098,FP2FM,3.624464679101802
2099,FP2FM,5.0000943839125656
2100,FP2FM,6.78786475294446
2101,FP2FM,9.857750920092833
2102,FP2FM,10.189581413948968
2103,FP2FM,6.139174699496959
2104,FP2FM,5.185766074571393
2105,FP2FM,5.7484860326912415
2106,FP2FM,6.363651641446162
2107,FP2FM,5.7567277938165216
2108,FP2FM,6.407877182022191
2109,FP2FM,5.93809859493002
2110,FP2FM,2.0240728784849122
2111,FP2FM,5.6325364388120756
2112,FP2FM,4.1922262137819795
2113,FP2FM,4.751940391260121
2114,FP2FM,5.1083103042859115
2115,FP2FM,5.232323889172205
2116,FP2FM,4.18835806995723
2117,FP2FM,3.8553672002863837
2118,FP2FM,5.779343965509521
2119,FP2FM,2.0273845318694645
2120,FP2FM,4.609829605528014
2121,FP2FM,4.899670605201928
2122,FP2FM,9.172514609585795
2123,FP2FM,5.603253758819882
2124,FP2FM,6.5505403146309655
2125,FP2FM,5.177708274592171
2126,FP2FM,4.989453162292947
2127,FP2FM,5.371464419246383
2128,FP2FM,7.30186569266094
2129,FP2FM,4.669063994118767
2130,FP2FM,8.52071410389323
2131,FP2FM,6.388824037995239
2132,FP2FM,5.664185986275539
2133,FP2FM,5.072128797301434
2134,FP2FM,5.998559810658646
2135,FP2FM,5.263814498595381
2136,FP2FM,4.001900006139758
2137,FP2FM,4.456381325209061
2138,FP2FM,5.331574737167752
2139,FP2FM,7.874694256798591
2140,FP2FM,5.429358061146058
2141,FP2FM,5.190259293028013
2142,FP2FM,7.51239060737765
2143,FP2FM,6.925034408950551
2144,FP2FM,11.06328142110653
2145,FP2FM,7.721816679620278
2146,FP2FM,9.930870813116433
2147,FP2FM,5.7054972577916
2148,FP2FM,5.977915498972141
2149,FP2FM,4.320563998150363
2150,FP2FM,2.038449641910247
2151,FP2FM,4.6328903880257775
2152,FP2FM,5.045137903511392
2153,FP2FM,4.8247046976884445
2154,FP2FM,7.3179817494865915
2155,FP2FM,4.968679536713908
2156,FP2FM,6.933609656219337
2157,FP2FM,6.782581899060005
2158,FP2FM,5.7863972834806665
2159,FP2FM,10.493358795762104
2160,FP2FM,5.956897378476626
2161,FP2FM,5.3329695475142636
2162,FP2FM,3.9595927214588347
0,SoftWorx,4.292303147342015
1,SoftWorx,4.911359260454732
2,SoftWorx,3.954218836128398
3,SoftWorx,4.491235860307594
4,SoftWorx,4.125927183148556
5,SoftWorx,4.490587260120363
6,SoftWorx,7.941868277837728
7,SoftWorx,5.252284145308807
8,SoftWorx,4.450772365633856
9,SoftWorx,8.52639624178591
10,SoftWorx,7.678229414483827
11,SoftWorx,4.4858411135256935
12,SoftWorx,4.884645721725123
13,SoftWorx,4.43848326310958
14,SoftWorx,4.2915879725187205
15,SoftWorx,4.562939002199048
16,SoftWorx,4.308962180819794
17,SoftWorx,4.08026861365291
19,SoftWorx,4.235865118288704
20,SoftWorx,4.557601465577081
21,SoftWorx,4.995201015776997
22,SoftWorx,5.0588075828088055
23,SoftWorx,4.208426989347473
24,SoftWorx,6.128330558817294
25,SoftWorx,5.086441144678883
26,SoftWorx,4.631423118319794
27,SoftWorx,8.89950931065036
28,SoftWorx,4.517292720123128
29,SoftWorx,4.707868283816321
30,SoftWorx,4.821616094774655
31,SoftWorx,5.120766273937788
32,SoftWorx,8.704110677655153
33,SoftWorx,4.205545249112497
34,SoftWorx,1.5381605705990729
35,SoftWorx,4.867126157590274
36,SoftWorx,6.362596342418435
37,SoftWorx,4.031298390772712
38,SoftWorx,3.219101839687744
39,SoftWorx,6.35912505282229
40,SoftWorx,3.3819276763731336
41,SoftWorx,3.680638006148043
42,SoftWorx,4.208426989347473
43,SoftWorx,6.735701857691945
44,SoftWorx,2.0119844112688234
45,SoftWorx,5.200200979411219
46,SoftWorx,4.276092327219868
47,SoftWorx,2.2407133323422137
48,SoftWorx,4.292328202317224
49,SoftWorx,5.8184093156816115
50,SoftWorx,4.448001061071624
51,SoftWorx,4.596300601221612
53,SoftWorx,4.496306754812335
54,SoftWorx,3.8298541284849112
58,SoftWorx,4.147731747336869
59,SoftWorx,4.083402387783495
60,SoftWorx,4.949809095763375
61,SoftWorx,7.05440209980123
62,SoftWorx,4.070275977051388
63,SoftWorx,4.383508873571623
64,SoftWorx,5.146161680811509
65,SoftWorx,4.884645721725125
66,SoftWorx,6.4317629466150255
67,SoftWorx,7.642232553871649
68,SoftWorx,3.4032238819698226
69,SoftWorx,2.697284300801003
70,SoftWorx,3.3726250304087326
71,SoftWorx,6.181067516428426
72,SoftWorx,3.017358248535271
73,SoftWorx,7.876800947946446
74,SoftWorx,4.886707022416448
75,SoftWorx,4.908888657682957
76,SoftWorx,2.871376892806461
77,SoftWorx,8.523783873732787
78,SoftWorx,5.579109361352859
79,SoftWorx,3.151836989844833
80,SoftWorx,5.144027652364979
81,SoftWorx,4.758681713707546
82,SoftWorx,7.895872922917266
83,SoftWorx,4.291277506414854
84,SoftWorx,7.936010281561991
85,SoftWorx,8.208155888291488
86,SoftWorx,6.2635757558489145
87,SoftWorx,4.433827216706331
88,SoftWorx,4.422160354159551
89,SoftWorx,4.30671823585028
90,SoftWorx,4.457391929998014
91,SoftWorx,5.539361041502415
92,SoftWorx,4.7302475405984215
93,SoftWorx,3.792886907848377
94,SoftWorx,4.581352073302173
95,SoftWorx,5.099053566798405
96,SoftWorx,5.375378118943364
97,SoftWorx,5.196714612118355
98,SoftWorx,4.6789301666512655
99,SoftWorx,5.8807075672901
100,SoftWorx,4.718309598740103
101,SoftWorx,3.0292343397553028
102,SoftWorx,4.5310507547941
103,SoftWorx,4.584941811787898
104,SoftWorx,4.074862308063637
105,SoftWorx,4.109492861436844
106,SoftWorx,4.895678676581184
107,SoftWorx,7.446699482369366
108,SoftWorx,4.906152396594669
109,SoftWorx,8.319706430631568
110,SoftWorx,4.864265732782342
111,SoftWorx,3.947936221390755
112,SoftWorx,3.9941442657316717
113,SoftWorx,4.232618510120363
114,SoftWorx,3.358391311779614
115,SoftWorx,4.6352200638091885
116,SoftWorx,4.081539348124541
117,SoftWorx,6.464771372332869
118,SoftWorx,5.151943936967835
119,SoftWorx,5.0227098960989744
120,SoftWorx,4.725064024583885
121,SoftWorx,7.1250249180280125
122,SoftWorx,4.1439348018474735
123,SoftWorx,3.3310226168706363
124,SoftWorx,3.9537698927320264
125,SoftWorx,5.730384041560621
126,SoftWorx,3.144407355127496
127,SoftWorx,2.9660168298829994
128,SoftWorx,5.024695206765907
129,SoftWorx,4.965413145395158
130,SoftWorx,2.0038411311480435
131,SoftWorx,8.12110657992455
132,SoftWorx,7.504709878476625
133,SoftWorx,7.366716902438126
134,SoftWorx,8.820082339864978
135,SoftWorx,7.198497567031945
136,SoftWorx,7.515049727007575
137,SoftWorx,4.594532337505147
138,SoftWorx,4.071087405185246
139,SoftWorx,6.196782519753316
140,SoftWorx,7.684950223740101
141,SoftWorx,4.008493690429942
142,SoftWorx,3.539811942600287
143,SoftWorx,6.443686159712533
144,SoftWorx,7.1752304422941
145,SoftWorx,4.357643111684341
146,SoftWorx,7.622903864279912
147,SoftWorx,5.60135300375172
148,SoftWorx,6.904119641975112
149,SoftWorx,5.6255194695494
150,SoftWorx,5.811286954450214
151,SoftWorx,3.9921352578702085
152,SoftWorx,7.7180443089703346
153,SoftWorx,4.307494924933691
154,SoftWorx,7.134719838058351
155,SoftWorx,5.188677578277
156,SoftWorx,5.114027515226027
157,SoftWorx,6.146529322707234
158,SoftWorx,4.736934850286555
159,SoftWorx,7.78863122828614
160,SoftWorx,6.5716599299235785
161,SoftWorx,7.263751322620363
162,SoftWorx,8.27680449365416
163,SoftWorx,9.117674609376309
164,SoftWorx,7.829156126643556
165,SoftWorx,5.0395572622960865
166,SoftWorx,8.063121238792503
167,SoftWorx,4.877377557173736
168,SoftWorx,7.588734278077079
169,SoftWorx,9.230437350210037
170,SoftWorx,5.000869432999688
171,SoftWorx,3.707290141193973
172,SoftWorx,4.978739212918124
173,SoftWorx,4.4951705787684055
174,SoftWorx,2.814902234801434
175,SoftWorx,4.9389068136692185
176,SoftWorx,3.8363359198776514
177,SoftWorx,2.4944782730582906
178,SoftWorx,4.171402558551007
179,SoftWorx,4.043725266268406
180,SoftWorx,4.199260352051388
181,SoftWorx,4.827624617836556
182,SoftWorx,4.320027290860577
183,SoftWorx,4.521684940842918
184,SoftWorx,3.800014830804158
185,SoftWorx,7.068117653073083
186,SoftWorx,4.524431190429943
188,SoftWorx,1.2787786399592174
189,SoftWorx,8.570606021010528
190,SoftWorx,4.544662937766811
194,SoftWorx,4.811798325062895
196,SoftWorx,7.641313578693972
197,SoftWorx,3.371327555838029
198,SoftWorx,4.991499876643557
199,SoftWorx,3.925019378245562
201,SoftWorx,3.8404783254778962
202,SoftWorx,6.721547238798701
204,SoftWorx,3.456650959429041
205,SoftWorx,3.308709514719868
207,SoftWorx,4.952934854714519
208,SoftWorx,4.362251485307594
209,SoftWorx,4.1030303941259385
210,SoftWorx,4.277990799964565
211,SoftWorx,7.773044203280996
212,SoftWorx,1.728325479714521
214,SoftWorx,1.310075497336869
215,SoftWorx,5.409937741943045
216,SoftWorx,2.670831822545932
218,SoftWorx,2.300767401190176
219,SoftWorx,4.611028543036298
220,SoftWorx,0.8314927576860968
221,SoftWorx,1.4554625189996189
223,SoftWorx,0.7733067812458577
224,SoftWorx,5.472970381257719
225,SoftWorx,6.859874841398858
226,SoftWorx,7.408154007744371
227,SoftWorx,6.928163974388256
228,SoftWorx,5.6558671258217785
229,SoftWorx,5.928285367002319
230,SoftWorx,5.569998936214137
231,SoftWorx,4.959416646107259
232,SoftWorx,9.497413171828683
233,SoftWorx,7.357034347272328
234,SoftWorx,4.301531188321779
235,SoftWorx,4.713926186787897
236,SoftWorx,3.8964590318611796
237,SoftWorx,4.415116757607427
238,SoftWorx,6.723785129794098
239,SoftWorx,6.427088529918434
240,SoftWorx,6.392806155185243
241,SoftWorx,6.216227893931537
242,SoftWorx,5.163958318648043
243,SoftWorx,5.43179324118054
244,SoftWorx,5.668993536553885
245,SoftWorx,6.7385448454386045
246,SoftWorx,6.986699683179624
247,SoftWorx,6.97979400336572
248,SoftWorx,3.620243845191244
249,SoftWorx,3.6264343501818526
250,SoftWorx,7.387902427931403
251,SoftWorx,6.187229952177047
252,SoftWorx,4.852362455342051
253,SoftWorx,4.692689495269448
254,SoftWorx,5.352366270395157
255,SoftWorx,3.323958381350389
256,SoftWorx,8.411180237152152
257,SoftWorx,7.572792383824015
258,SoftWorx,2.9393032911533905
259,SoftWorx,4.211800046415705
260,SoftWorx,3.745130193648043
261,SoftWorx,5.277783160638283
262,SoftWorx,6.728152018491756
263,SoftWorx,8.073000502678692
264,SoftWorx,3.1166109653107936
265,SoftWorx,5.556443963401359
266,SoftWorx,4.541978091863466
267,SoftWorx,4.05004422971452
268,SoftWorx,3.3180633063254388
269,SoftWorx,4.257456642592056
270,SoftWorx,5.841126252130967
271,SoftWorx,8.085557524182335
272,SoftWorx,8.136819424661265
273,SoftWorx,8.59121089344413
274,SoftWorx,8.608661988521696
275,SoftWorx,5.401796745574122
276,SoftWorx,4.5075587692576224
277,SoftWorx,4.014513786039958
278,SoftWorx,6.009554169318683
279,SoftWorx,5.934643003340943
280,SoftWorx,6.57105734697986
281,SoftWorx,6.1623599034245204
282,SoftWorx,5.929223244036067
283,SoftWorx,2.6376020897513053
285,SoftWorx,5.4525799495377525
286,SoftWorx,5.968212154386269
287,SoftWorx,6.211925489247706
288,SoftWorx,2.912797689468194
289,SoftWorx,4.18494402559907
291,SoftWorx,4.717907752929942
292,SoftWorx,3.439010499127115
293,SoftWorx,10.650182585039683
294,SoftWorx,5.357434881148043
297,SoftWorx,8.661862408178653
298,SoftWorx,7.38982662008671
299,SoftWorx,9.519861692836313
300,SoftWorx,3.20284163965592
301,SoftWorx,5.388943697905406
302,SoftWorx,8.233656153077082
304,SoftWorx,9.439102104269224
305,SoftWorx,4.749342383279011
306,SoftWorx,6.301575373980425
307,SoftWorx,4.770200938097086
308,SoftWorx,9.326440638219255
309,SoftWorx,5.19951603051552
310,SoftWorx,7.580759505673672
311,SoftWorx,6.018947967935693
313,SoftWorx,4.912058795691145
314,SoftWorx,7.957065899366088
315,SoftWorx,6.594315462689254
316,SoftWorx,5.866207030655082
317,SoftWorx,7.179328468837296
318,SoftWorx,5.463041445832474
319,SoftWorx,4.625829194882797
320,SoftWorx,3.798628469442614
321,SoftWorx,5.610272257502411
322,SoftWorx,6.476716341359366
323,SoftWorx,5.190230944329851
324,SoftWorx,6.2358365761921455
325,SoftWorx,4.8053674687193375
326,SoftWorx,4.016812550883701
327,SoftWorx,3.445161960967094
328,SoftWorx,7.964963946660582
329,SoftWorx,5.586306327568893
330,SoftWorx,3.7876549890131033
331,SoftWorx,6.251812870286507
332,SoftWorx,3.8907121984421438
333,SoftWorx,4.99481153002811
334,SoftWorx,6.503101691571487
335,SoftWorx,1.777169238525695
336,SoftWorx,1.200051204410247
337,SoftWorx,4.920439059828584
338,SoftWorx,5.491839057905151
339,SoftWorx,5.533364542214519
340,SoftWorx,6.607505703276997
341,SoftWorx,1.0742369674184344
342,SoftWorx,2.861435206423254
343,SoftWorx,5.656566661058193
344,SoftWorx,1.3478541461072602
345,SoftWorx,5.792144720348375
346,SoftWorx,5.87638288294464
347,SoftWorx,5.428480058376135
348,SoftWorx,3.9497732904517733
349,SoftWorx,5.026735194886969
350,SoftWorx,4.641053735150459
351,SoftWorx,5.8417999072934075
352,SoftWorx,4.604571806618767
353,SoftWorx,5.025260610563436
354,SoftWorx,5.423527153692402
355,SoftWorx,5.079662602150317
356,SoftWorx,3.8632122865538867
357,SoftWorx,5.286694928537281
358,SoftWorx,4.873680678166613
359,SoftWorx,6.0787004268474725
360,SoftWorx,6.91278447156851
361,SoftWorx,4.579232283386776
362,SoftWorx,6.1816707983542765
363,SoftWorx,4.66049910932868
364,SoftWorx,3.118117704819051
365,SoftWorx,1.4495255136235095
366,SoftWorx,6.269430739760448
367,SoftWorx,4.97706497180373
368,SoftWorx,4.8350867880906545
369,SoftWorx,4.238496560518678
371,SoftWorx,4.592762290034798
373,SoftWorx,6.739270730536298
374,SoftWorx,7.3685441768474735
375,SoftWorx,3.876799414551388
376,SoftWorx,5.087727396283086
377,SoftWorx,4.921637997336868
378,SoftWorx,5.49241575543594
379,SoftWorx,6.113109030913838
381,SoftWorx,5.277044528556205
382,SoftWorx,5.453223926025694
383,SoftWorx,6.508178347212532
384,SoftWorx,6.214508246864499
385,SoftWorx,5.091411522903857
386,SoftWorx,7.805779296273712
387,SoftWorx,4.983732309820299
388,SoftWorx,1.1009505061480431
389,SoftWorx,5.73293285931041
390,SoftWorx,6.385512935658647
391,SoftWorx,5.224154158386775
394,SoftWorx,3.505657546186841
395,SoftWorx,6.2788216086868385
396,SoftWorx,7.016786278977466
397,SoftWorx,8.159997328280998
398,SoftWorx,2.9768999841118227
399,SoftWorx,3.6253124559441288
400,SoftWorx,4.850664018444129
401,SoftWorx,3.8143685277427117
402,SoftWorx,7.400479165777856
403,SoftWorx,4.819367161066478
404,SoftWorx,5.92228733829457
405,SoftWorx,5.936752469061992
406,SoftWorx,4.936438649183368
407,SoftWorx,4.665836645950647
408,SoftWorx,5.827376296186839
409,SoftWorx,5.052398037714207
410,SoftWorx,5.549199875307849
411,SoftWorx,4.882747248980428
412,SoftWorx,5.641623797617572
413,SoftWorx,5.014474510452676
414,SoftWorx,4.979673448419337
415,SoftWorx,6.310655173354276
416,SoftWorx,5.40362650001759
417,SoftWorx,5.084604075617864
418,SoftWorx,4.253314236991812
419,SoftWorx,7.03912837972221
420,SoftWorx,4.971458079914084
421,SoftWorx,5.380287182075655
422,SoftWorx,4.352273419877651
423,SoftWorx,6.916546517470804
424,SoftWorx,6.67779891001872
425,SoftWorx,5.643601548852859
426,SoftWorx,5.673414027255302
427,SoftWorx,5.862958153617955
428,SoftWorx,7.693066415038797
429,SoftWorx,5.275395792214519
430,SoftWorx,5.086502548362562
431,SoftWorx,7.440208722542904
432,SoftWorx,5.418992486341686
433,SoftWorx,5.369985899583885
434,SoftWorx,4.7391307385216965
435,SoftWorx,7.197360662375664
436,SoftWorx,8.104671778077082
437,SoftWorx,5.687839920685334
438,SoftWorx,4.567784396103262
439,SoftWorx,4.512113739207504
440,SoftWorx,5.666446943757719
441,SoftWorx,5.678751563877269
442,SoftWorx,9.17164058094413
443,SoftWorx,6.056434716117953
444,SoftWorx,6.9078708233677055
445,SoftWorx,9.6431639096068
446,SoftWorx,5.190671857377652
447,SoftWorx,5.166643164551388
448,SoftWorx,6.02328650930147
449,SoftWorx,6.2773871154767225
450,SoftWorx,6.659155169322682
451,SoftWorx,7.775580807578427
452,SoftWorx,4.841056468100243
453,SoftWorx,6.547414555679822
454,SoftWorx,5.810728586780586
455,SoftWorx,5.061850310324277
456,SoftWorx,4.854048399583885
457,SoftWorx,5.472256735854278
458,SoftWorx,4.980622649524611
459,SoftWorx,6.608454904382269
460,SoftWorx,6.760578228750749
461,SoftWorx,5.726841104714519
462,SoftWorx,5.688602218814494
463,SoftWorx,5.09636872089506
464,SoftWorx,6.365281188321778
465,SoftWorx,6.502160535354373
466,SoftWorx,7.145474176049018
467,SoftWorx,4.740792190985433
468,SoftWorx,6.6083878827916
469,SoftWorx,7.302082765222027
470,SoftWorx,5.091085867010605
471,SoftWorx,7.81869474548323
472,SoftWorx,6.68457198781359
473,SoftWorx,6.608963262973898
474,SoftWorx,7.167738046112407
475,SoftWorx,4.998608475517506
476,SoftWorx,5.779069244665451
477,SoftWorx,6.432621049671749
478,SoftWorx,5.580334883256206
479,SoftWorx,5.59674463012847
480,SoftWorx,6.4489690135969875
481,SoftWorx,6.8970299449572305
482,SoftWorx,5.815760848825001
483,SoftWorx,6.661814960250816
484,SoftWorx,7.717654672306743
485,SoftWorx,5.193632350096246
486,SoftWorx,6.088029892090183
487,SoftWorx,6.588967563588588
488,SoftWorx,5.08064756445103
489,SoftWorx,6.554960805332383
490,SoftWorx,7.094486085110847
491,SoftWorx,5.625381696577983
492,SoftWorx,7.255059988930385
493,SoftWorx,5.887223761355117
494,SoftWorx,5.478158879703482
495,SoftWorx,7.155785068115876
496,SoftWorx,7.440835530024112
497,SoftWorx,6.3476728832045755
498,SoftWorx,5.940549414551387
499,SoftWorx,6.101642075062895
500,SoftWorx,2.9837022343286814
502,SoftWorx,2.7069362302019297
503,SoftWorx,6.377157726496418
504,SoftWorx,6.699132891755814
505,SoftWorx,5.878214321984699
506,SoftWorx,5.667120118784398
507,SoftWorx,5.467612013522555
508,SoftWorx,5.9146723589308445
509,SoftWorx,6.611775528842234
510,SoftWorx,4.862678329590184
511,SoftWorx,4.746657537375665
512,SoftWorx,7.232592718349887
513,SoftWorx,4.9873550327573914
514,SoftWorx,4.594045686191236
515,SoftWorx,8.42262059526439
516,SoftWorx,4.638604444948946
517,SoftWorx,4.194677033403345
518,SoftWorx,8.717963969062513
519,SoftWorx,4.342019737970725
520,SoftWorx,5.8111241265035884
521,SoftWorx,4.336588642480356
522,SoftWorx,5.697109893444649
524,SoftWorx,5.4222140395348175
525,SoftWorx,4.272071400005147
526,SoftWorx,8.877317686885114
527,SoftWorx,5.802398402255302
528,SoftWorx,7.950549872933951
529,SoftWorx,4.17663072969795
530,SoftWorx,7.82473563594214
531,SoftWorx,7.439242539263226
532,SoftWorx,3.7167451762632697
533,SoftWorx,6.75250323919086
534,SoftWorx,2.675864084590346
535,SoftWorx,4.368808288207394
536,SoftWorx,4.624643008332474
537,SoftWorx,6.8606290593727834
538,SoftWorx,4.229958469287246
539,SoftWorx,4.9373135134193875
540,SoftWorx,4.3906295099603145
541,SoftWorx,5.167592365656661
542,SoftWorx,9.137237344879772
543,SoftWorx,7.795174423362562
544,SoftWorx,4.976014275901359
545,SoftWorx,5.220400571563364
546,SoftWorx,5.60427711742358
547,SoftWorx,10.087660379135464
549,SoftWorx,3.6696543100805736
550,SoftWorx,9.4948556658839
551,SoftWorx,6.4003749911888255
553,SoftWorx,7.411621766043806
555,SoftWorx,4.8781889853075935
556,SoftWorx,7.700148655319415
557,SoftWorx,4.8418678962341
558,SoftWorx,5.771594797939244
559,SoftWorx,4.730846280740212
561,SoftWorx,8.060574165860572
562,SoftWorx,4.162894883920851
563,SoftWorx,6.3065760637049735
564,SoftWorx,3.4417818036893473
565,SoftWorx,7.97950722196682
566,SoftWorx,4.087435369110484
567,SoftWorx,4.781588512296085
568,SoftWorx,4.196575506148044
569,SoftWorx,3.9037886000962465
570,SoftWorx,4.514040560650364
572,SoftWorx,8.133409056296951
573,SoftWorx,6.419494638939642
574,SoftWorx,4.886473443089075
575,SoftWorx,4.818442944402262
576,SoftWorx,4.389956262292087
577,SoftWorx,5.120764635084429
578,SoftWorx,3.96230262233739
579,SoftWorx,3.681587207253318
580,SoftWorx,4.219654927334883
581,SoftWorx,3.733624170559462
582,SoftWorx,5.285373857644461
583,SoftWorx,3.6705471521877433
584,SoftWorx,6.443523331765907
585,SoftWorx,4.831381472212534
586,SoftWorx,4.006538007525312
