,Representation,label,Width,Length,SurfaceArea,Volume
455,Skeleton,1,0.9528017817391091,3.754459658890755,9.9372386493053,2.1734560832341874
456,Skeleton,1,0.9085302641113673,3.0546762132214216,8.375369100437567,1.7159375020115024
457,Skeleton,1,0.729992499347725,2.3121111996561168,4.786820789223233,0.7876924726315312
458,Skeleton,1,0.8336605606934094,3.8833774592546906,8.07886897172618,1.5414030858558514
459,Skeleton,1,0.9066923474493265,2.751033842418435,7.704754478908355,1.551685178171244
460,Skeleton,1,0.835477223796111,4.075558830935843,9.23643372422204,1.842686380987684
461,Skeleton,1,0.8037034544445695,2.9368547309926183,7.339651464094792,1.3472762133708152
462,Skeleton,1,0.8772798495774957,3.594015598566478,9.331092665129963,1.8789323238210447
463,Skeleton,1,0.8435068460291003,3.073494779918435,8.03197685669937,1.5452245049094886
464,Skeleton,1,0.8876974878789773,2.825392202450933,7.541651254176574,1.4943718225278098
465,Skeleton,1,0.8844945719563627,3.9733780948568738,10.66641009893291,2.1871466301917906
466,Skeleton,1,0.9013446138344562,3.110788136583985,7.0475309101164685,1.4032970959100188
467,Skeleton,1,0.8981318544505312,2.9993506630175077,7.393893489237125,1.4791397820262815
468,Skeleton,1,0.6801144709493092,2.642281214755304,5.027176923564271,0.7749998925732192
469,Skeleton,1,0.8674372671989674,3.403223881969824,7.576810012965752,1.484561218927195
470,Skeleton,1,0.8991230714727466,3.320561247824278,9.091511322409131,1.862220171320042
471,Skeleton,1,0.8889364868935925,4.224702225517507,10.921502118752867,2.245712709475472
472,Skeleton,1,0.7978324253565912,4.652542733612407,9.384185730962143,1.763450721345402
473,Skeleton,1,0.8497617261288046,2.8208635665404014,7.244959198914341,1.3871134108828533
474,Skeleton,1,0.855105134701847,3.1603314306315715,7.765371140765358,1.4990736066864483
475,Skeleton,1,0.8763761812710659,3.63376391841692,8.226897796915274,1.6331616240317213
476,Skeleton,1,0.8892887178342025,3.6715425671873114,8.498641462463313,1.7140604892224016
477,Skeleton,1,0.8924452465051351,3.203290583052292,7.303981825657297,1.4672300097695337
478,Skeleton,1,0.9575423535485049,3.2402578036888263,9.743268801669185,2.1117974600817186
479,Skeleton,1,0.693679251409324,2.765834494264933,5.703076925484428,0.958809046806551
480,Skeleton,1,0.8986050104751143,2.858102240468441,6.590883101933085,1.2942983541725386
481,Skeleton,1,0.8994853250364349,3.3915866419019625,8.782080758634834,1.7898039034654558
482,Skeleton,1,0.8862303574604642,3.9069520171582672,8.446825308033626,1.703697263619601
483,Skeleton,1,0.9496480681125307,3.8709444306398564,10.922413878459059,2.3788587584351326
484,Skeleton,1,0.8118071216562806,3.567464887783495,8.737438433012203,1.6391864943707357
485,Skeleton,1,0.8248287681743438,4.161669586202832,10.169367192207092,1.966248122859118
486,Skeleton,1,0.8278496647757377,2.987035200283495,7.244654039056882,1.370647205751672
487,Skeleton,1,0.8703201237707666,2.6535091527427124,6.479215493606312,1.2627820521640982
488,Skeleton,1,0.8899729161160072,2.6273870040404024,7.11598938587232,1.4045291388058472
489,Skeleton,1,0.7755410424010025,2.921181247328585,6.412592666836376,1.1300460303322808
490,Skeleton,1,0.6165889000307085,3.9952504215162667,6.208081396714234,0.9053369531582044
491,Skeleton,1,0.9035041505749817,2.570035570599073,6.5101724837035855,1.2853195841736098
492,Skeleton,1,0.8801820517150789,4.2085898172941,9.319277885835302,1.8860965725047916
493,Skeleton,1,0.8295531576995299,3.447647150079581,7.880003556343696,1.4908719081878221
494,Skeleton,1,0.8878497835054072,4.419450453280998,11.221705973692073,2.3101420340450374
495,Skeleton,1,0.827086917833361,4.009168170691146,8.35396395581254,1.5822931586551814
496,Skeleton,1,0.8734022093965226,3.5903814810237096,8.034824670731618,1.5883737995002576
497,Skeleton,1,0.9117948717152763,2.7877763816271677,7.475976496234836,1.5200753944844205
498,Skeleton,1,0.8403110456278104,8.13715459154615,11.19329443619586,2.206321247217902
499,Skeleton,1,0.9320286634634553,4.213010307995518,10.355630952353158,2.2082057507554484
500,Skeleton,1,0.8513711563364751,3.436744867985425,7.986875158531657,1.547474352265873
501,Skeleton,1,0.710781008666385,1.9282838336072605,3.951111938143851,0.6233145203406935
502,Skeleton,1,0.8524664036389717,4.525185408403866,10.533347227105624,2.1009727385641757
503,Skeleton,1,0.7567084006601134,3.3921838269042484,6.972362246634418,1.2472862200323713
504,Skeleton,1,0.8885842905675259,3.2462543029767246,7.877898811077275,1.5743644879278116
505,Skeleton,1,0.8248927765813331,3.7414960761052747,7.72567506637341,1.4625011256035902
506,Skeleton,1,0.8574053743525006,2.2995885299184344,5.877095788764279,1.10224703822302
507,Skeleton,1,0.9189581549288026,3.5034682839548377,8.577869933547952,1.7770009972879381
508,Skeleton,1,0.9163933560398729,4.1270147078951585,10.286223333312382,2.1659374396346625
509,Skeleton,1,0.8954789606495058,3.216928646098976,8.313097824377088,1.6772369657192436
510,Skeleton,1,0.8499821844074318,2.7323130584518354,6.969597360450233,1.335478462197174
511,Skeleton,1,0.8565528030011577,2.6579686865947587,6.550556374841544,1.2421853937444118
512,Skeleton,1,0.7103778889456656,2.4902230364754563,4.512483907772369,0.7154590168115494
513,Skeleton,1,0.9025288584901073,2.8234210019510297,7.602588421782663,1.5330723588200683
514,Skeleton,1,0.8633914893159425,4.923051177976722,11.388096034056806,2.299926185106726
515,Skeleton,1,0.9174255611238724,3.0671758164723215,8.117156667683172,1.6759842420789968
516,Skeleton,1,0.8976060103830017,4.2057421434441284,10.663254916045165,2.2365165439173507
517,Skeleton,1,0.9022959923293549,3.876799414551389,9.612111065648822,1.9898982275314803
518,Skeleton,1,0.9054650342566781,2.903724446086482,7.751623264151847,1.5711354796252552
519,Skeleton,1,0.8706818490574726,3.876799414551388,8.99015412176468,1.8075840191042645
520,Skeleton,1,0.9242459265165975,2.8265911399592176,8.178856018566393,1.686516620155711
521,Skeleton,1,0.9045646060452761,4.306741314451029,11.98668315889573,2.5187463794940177
522,Skeleton,1,0.9364246144897702,3.3905614175911416,9.34002198184533,2.010169721971207
523,Skeleton,1,0.5747333007537947,3.7542968309441282,5.929124901631744,0.8387639286783735
524,Skeleton,1,0.9093232982791344,3.1002083186480434,8.485365216763899,1.741572792299369
525,Skeleton,1,0.8186423162130769,3.184836447128957,6.762036551725728,1.2525697743261206
526,Skeleton,1,0.923581922404678,3.487947816806692,8.414211872803408,1.7371384003222161
527,Skeleton,1,0.9109328395892105,3.7141022621394737,9.525427641404994,1.979736461861263
528,Skeleton,1,0.9638553234893588,3.4884361212757393,9.822232927185233,2.223804279713752
529,Skeleton,1,0.8422019577155943,2.8405039238499734,6.3197003190839,1.1928382416346557
530,Skeleton,1,0.8848040037608941,3.398966219215033,8.051462291738051,1.6157327697705097
531,Skeleton,1,0.8392133764578241,4.129923785428808,9.820810639416251,1.9155909504388935
532,Skeleton,1,0.8338416745601237,3.566103122328584,8.808265856477517,1.6941017588780183
533,Skeleton,1,0.8988163578447017,3.8586803830907876,9.869846674259026,2.032500499037497
534,Skeleton,1,0.6717703065491455,2.2590636315610197,4.17033357887444,0.6252486319265241
535,Skeleton,1,0.8595799991971823,4.927634496624766,11.869641186487499,2.395993587520659
536,Skeleton,1,0.8980732302937561,3.2436968675660953,7.912310656312756,1.5986302354959863
537,Skeleton,1,0.9267244432584792,3.5171866357622044,10.154769398623312,2.149645307061539
538,Skeleton,1,0.930950107212837,3.830505010995607,9.089981431811665,1.916279134738734
539,Skeleton,1,0.9014883341278285,2.592722281120835,6.2131883099165925,1.2185549399294842
540,Skeleton,1,0.9348857871931777,2.7856423531806387,7.7601635241177975,1.6077914495864607
541,Skeleton,1,0.9171770141435247,3.0662593213287654,8.13588943392924,1.6664126909729498
542,Skeleton,1,0.9618491192026337,3.4674476943777353,10.070978628224612,2.1942951026529567
543,Skeleton,1,0.8568655460507808,3.7683224337035055,8.583232917909767,1.682574043631129
544,Skeleton,1,0.9162602313434252,2.647564068639759,6.812817347208136,1.3741471200916597
545,Skeleton,1,0.6777628677431059,2.038873530331411,3.687204487759389,0.5555857202345492
546,Skeleton,1,0.8548634994158012,3.1197248911616167,7.440474341565818,1.4438358075785316
547,Skeleton,1,0.8889742315691099,2.8548806872753083,7.287820039163979,1.4455736992772206
548,Skeleton,1,0.8652714800165646,2.620150994673738,6.282885255314708,1.2331758911941049
549,Skeleton,1,0.8240312865802609,2.810846904914437,6.968661171898102,1.3045360592576338
550,Skeleton,1,0.8989363554666815,3.2181275836072603,8.595944771339768,1.7483143643985921
551,Skeleton,1,0.9012227563897628,2.868953107377652,7.699182771742756,1.5494379874715027
552,Skeleton,1,0.8131145953685228,2.9740716174980157,6.100118791207832,1.191995545122253
553,Skeleton,1,0.8902463143106903,4.720666743638322,11.211193885517773,2.3196875584753824
554,Skeleton,1,0.8924769970041637,4.095253870982925,8.881432832851276,1.8094111898761258
555,Skeleton,1,0.877671232365665,2.9941248973013757,6.740204175537467,1.3059044855818842
556,Skeleton,1,0.6891479397560905,1.770712502108163,3.645229832753776,0.5439155310134
557,Skeleton,1,0.7044652643811057,2.604502565984912,4.83271722422638,0.7814605658349748
558,Skeleton,1,0.9303000982610221,3.5753598598160905,9.792472787256877,2.0851803521910366
559,Skeleton,1,0.8158296503554954,3.0299885577292276,7.362424322042351,1.3635179085355718
560,Skeleton,1,0.9037382429256922,3.290514743139856,8.865195938571066,1.8108813090755647
561,Skeleton,1,0.9094629740323147,3.3863037880175075,9.116189576304262,1.878327024778963
562,Skeleton,1,0.9416128596511949,3.618258534524311,10.234025375025809,2.205253284080096
563,Skeleton,1,0.8842755366026193,2.796119698890845,6.338271625670813,1.2261741600087568
564,Skeleton,1,0.8966995119727988,2.1636776439913343,5.282479163512666,1.004238302614424
565,Skeleton,1,0.9173322954304466,3.2495872689315384,8.886121389274498,1.847924325320357
566,Skeleton,1,0.8628307879538306,2.630107267397656,6.959394069209765,1.3410793317392584
567,Skeleton,1,0.8959123837426762,3.3147789916679504,9.01311145305414,1.841985462222336
568,Skeleton,1,0.6936606684297507,3.5497551584033458,6.787776253063379,1.0977526568235383
569,Skeleton,1,0.9240980962735722,4.1277061629763345,10.080685924098919,2.1291904607391694
570,Skeleton,1,0.8271939425376105,4.440309008099072,10.811925045234528,2.133634073325883
571,Skeleton,1,0.9001070629052542,3.2936848811480433,8.968984705137556,1.833426712151287
572,Skeleton,1,0.9048679475303009,3.2859805544965104,7.433472328935325,1.5051386183621576
573,Skeleton,1,0.9343174076467372,2.9445104049184345,8.2789408895718,1.7339885236877428
574,Skeleton,1,0.8411746850553052,2.577289624983431,6.351385034642955,1.1817214236262903
575,Skeleton,1,0.8845885959057541,2.8944677085989756,7.0754104653684715,1.4064504864004386
576,Skeleton,1,0.8342929352874695,5.3886359321697395,12.776545933902126,2.533468473178559
577,Skeleton,1,0.9865181602967655,3.717169064684433,9.461401706533026,2.087938319142627
578,Skeleton,1,0.885177559592628,3.830016956431538,9.88086436195247,2.014748240064971
579,Skeleton,1,0.6493695530368133,3.246678191397888,5.468165169955356,0.8449831053994252
580,Skeleton,1,0.9131528696273745,3.872430339034916,8.881770387894175,1.8344668186228108
581,Skeleton,1,0.9059549093757272,3.136230010050103,7.858612408136566,1.5880550348854146
582,Skeleton,1,0.9351944764454828,2.546492169877652,7.10853567388002,1.4497189001704909
583,Skeleton,1,0.9150799559711812,3.2024791549184353,9.050156433027144,1.8710671563719512
584,Skeleton,1,0.8866755276883063,3.5928166610581926,9.152476040671495,1.8499897507618421
585,Skeleton,1,0.9464152932248076,2.914626728180638,7.921929596624375,1.724926264810467
586,Skeleton,1,0.9208348000441702,2.829275985862564,7.650682938534919,1.558486739692797
587,Skeleton,1,0.9435120743827333,3.5706137132214213,10.294223167251676,2.219589117590981
588,Skeleton,1,0.9051767891508178,2.8521604239180536,7.382557195144583,1.4837426109717218
589,Skeleton,1,0.9076772237181601,2.43473223215296,5.742586544243686,1.1177647559524841
590,Skeleton,1,0.6883715825724913,2.0655870690610194,3.730192736356588,0.569911560945399
591,Skeleton,1,0.8927868308870268,3.4997124620838873,8.114212139144943,1.6292032645122771
592,Skeleton,1,0.9540764195666455,3.6130111137256002,9.264054284057964,1.9876873745339052
593,Skeleton,1,0.8753429599729747,4.824650014950932,12.804580438976027,2.6381918886960403
594,Skeleton,1,0.8238459865442586,3.6221423179359413,8.12416665598638,1.6235217844846492
595,Skeleton,1,0.9066674148305418,4.648020818648043,13.031861908960868,2.7601119769570315
596,Skeleton,1,0.8707659830979021,3.755807794314398,8.507320896266513,1.696995266018027
597,Skeleton,1,0.9465496294915648,2.7047394388626533,7.433929769364603,1.5393128948571608
598,Skeleton,1,0.9072831095761993,2.9223801848368693,7.891928871462055,1.5955053968161963
599,Skeleton,1,0.9152365194336107,3.132918356665551,7.494394296669536,1.5246453936960396
600,Skeleton,1,0.8285728145568768,3.1333078424144367,7.663786718540059,1.4539742407904184
601,Skeleton,1,0.7259651293791127,2.12218729689263,4.539560447797336,0.7515812922694068
602,Skeleton,1,0.851542393526759,4.5296889893391885,9.43127866942526,1.9550459159747398
603,Skeleton,1,0.802956973172128,3.030647520395159,6.323786440330421,1.229139816680082
604,Skeleton,1,0.8357680114216792,3.0299885577292276,7.311734680052369,1.4129561039298764
605,Skeleton,1,0.8688523525563724,4.257596404051901,9.698710524523026,1.9477551956572605
606,Skeleton,1,0.967749116935804,1.8570769127081763,5.253681842095934,1.0345844994402653
607,Skeleton,1,0.8593646115564472,2.601884741672237,6.791426447738132,1.315071093990992
608,Skeleton,1,0.821147366138942,3.9009909353242778,9.694051691349287,1.8712089341190061
609,Skeleton,1,0.9152478998600799,4.40533090707787,7.413557609573094,1.5032870892484627
610,Skeleton,1,0.9417770259368531,2.7113567209033467,7.166677244987227,1.4708163076917287
611,Skeleton,1,0.9455851607462915,3.6793904159140416,8.987844153930917,1.9084439620008045
612,Skeleton,1,0.7108031286004278,2.700291610862564,4.907027738635127,0.7817414646724427
613,Skeleton,1,0.8817081497307437,5.717847586931559,13.218689474566029,2.7432195020983094
614,Skeleton,1,0.9230237376721744,3.5668167677320275,8.654063870981998,1.7982708561006857
615,Skeleton,1,0.9025199441737322,2.428572904918435,6.766794686039001,1.3367975675084995
616,Skeleton,1,0.8501562488256533,4.411824407117483,9.14217187447152,1.7882369507866436
617,Skeleton,1,0.9372585519202479,3.2448411223368687,9.017534956843287,1.9014042308184562
618,Skeleton,1,0.9012466339916649,3.7303071812684947,8.611994531962214,1.7579156593349994
619,Skeleton,1,0.8752063860671757,2.8972426546937426,7.029601197547935,1.3697310131609577
620,Skeleton,1,0.8305432417524456,3.128497865964134,7.449325306428114,1.4017534806322685
621,Skeleton,1,0.9446154298644789,2.540764596458837,6.840746490443264,1.4078999248554587
622,Skeleton,1,0.8791370088948501,2.3251031311397585,5.72665740534804,1.0876303058746666
623,Skeleton,1,0.7555477145492591,2.9712239436480434,6.664469711586036,1.1567414126917424
624,Skeleton,1,0.9513707492336847,3.433734366188826,10.06555013449812,2.3398873161054423
625,Skeleton,1,0.888043650745634,2.6380235520005133,6.994886096139888,1.383991228859706
626,Skeleton,1,0.9001512000702271,4.820780341706332,12.32996439356644,2.594869964447748
627,Skeleton,1,0.8724951874232373,3.4197893565791997,7.689027491102408,1.513659665490347
628,Skeleton,1,0.9076487389295232,3.0409031786765435,7.793400149046178,1.6011552388234258
629,Skeleton,1,0.8905069846988493,4.212223934836869,11.242529713788391,2.3272468684193983
630,Skeleton,1,0.8649866855990458,5.213588450617864,11.691200853808427,2.441291796431261
631,Skeleton,1,0.903926286361557,4.396048567935941,11.639805627629183,2.44883256367574
632,Skeleton,1,0.8747292748527326,4.152840378669023,8.929834065924242,1.791463658989361
633,Skeleton,1,0.9345268541443796,3.213544264959218,9.377402744679232,1.9823030960091361
634,Skeleton,1,0.6360304243549858,2.922380184836869,5.452873802376061,0.8073032588819978
635,Skeleton,1,0.9643091231835501,3.137438912420846,7.679439467323176,1.6294714288842373
636,Skeleton,1,0.8751127752404375,3.1296097156452034,7.366796099330181,1.4919893120322378
637,Skeleton,1,0.8574112220748501,3.949482004049642,8.561300848367903,1.6779663169361314
638,Skeleton,1,0.89817118038935,3.7610475482059518,8.876072487176158,1.8103544628682757
639,Skeleton,1,0.8700685128820532,3.470314077450933,9.200899791415853,1.8348212135385895
640,Skeleton,1,0.8955518636325022,1.8912047200732809,5.41044709254182,1.0258325616317858
641,Skeleton,1,0.8686267830793166,3.036566920354576,7.779945248241637,1.5892538058743522
642,Skeleton,1,0.8843300057231507,2.8424023965946694,7.723410402049291,1.5352539245077086
643,Skeleton,1,0.885635730706961,4.9783767281806375,13.581626074656409,2.83391487513271
644,Skeleton,1,0.8978281800871081,2.863225533958836,7.52277565774792,1.5056527202941974
645,Skeleton,1,0.6119162823533846,3.691079321071825,6.153998435716769,0.9035797436158431
646,Skeleton,1,0.9095188068968816,3.9604145120713934,9.804119893064799,2.0455736161080997
647,Skeleton,1,0.8709223011944808,3.7342279115538872,9.933126370696892,2.0004223993541204
648,Skeleton,1,0.8999120595829225,2.8438155772345253,7.169757202559976,1.4337759481035797
649,Skeleton,1,0.8824196851321873,3.499802562275308,9.037162387440937,1.8231017368337283
650,Skeleton,1,0.8931433040081391,3.2416709843286817,8.816197482247,1.7856304084146417
651,Skeleton,1,0.8282760735798754,3.636377565984911,8.47456658058652,1.6216289887006867
652,Skeleton,1,0.8694299383667908,3.081946242391226,7.63660466841651,1.49046501459816
653,Skeleton,1,0.8916635159455277,3.288192381973996,8.26372890829871,1.6583832350418006
654,Skeleton,1,0.8431416937608744,2.7981419564315386,6.612497656658505,1.2431191335413634
655,Skeleton,1,0.8271153454231526,4.098040211683368,10.177641742819002,1.9884506901569816
656,Skeleton,1,0.6300246816013956,2.873112537604531,4.993369536611985,0.7429774251019082
657,Skeleton,1,0.9021513360045428,3.1603314306315715,7.887610149078758,1.5926129195631722
658,Skeleton,1,0.9195537377655321,2.6123894578622724,6.424663243569746,1.280920915854578
659,Skeleton,1,0.9024241690711949,3.1427845291980487,7.340808211521895,1.4687365322399433
660,Skeleton,1,0.8494289543298573,2.6363304244878147,6.674298758667147,1.2730018933829468
661,Skeleton,1,0.8327865162662782,3.7044169625712957,8.34557921685472,1.590861901526266
662,Skeleton,1,0.853066829294397,4.18682777039116,9.633187965897218,1.9083950637347484
663,Skeleton,1,0.8606519764832329,3.562718741188826,9.2058120398366,1.859550304035778
664,Skeleton,1,0.859967609443314,4.1634764293362565,9.321498681017879,1.8498300093953204
665,Skeleton,1,0.7917768059126408,3.145280186945032,6.790714125031964,1.242791838632889
666,Skeleton,1,0.8263887518030539,4.971268129306691,10.698419283374951,2.084842034595543
667,Skeleton,1,0.6816886830561754,1.8675271879129762,3.6620807317692696,0.5460351597606496
668,Skeleton,1,0.7251051912234402,3.769945259632954,7.47697877458555,1.2671346558165248
669,Skeleton,1,0.8934755130090271,3.328293391910247,8.81473811395601,1.7909374916153624
670,Skeleton,1,0.8617860210389513,3.0371536367223655,7.68864589752941,1.545013567301521
671,Skeleton,1,0.8325029123542571,2.6320784678975593,6.656676699194567,1.241142848879054
672,Skeleton,1,0.8688389986285759,3.416886999991715,9.027485638296609,1.7988661623427316
673,Skeleton,1,0.9408480478635497,2.8632255339588366,7.775544797128608,1.6227875355182033
674,Skeleton,1,0.8337640856624989,3.854832022416449,8.41749989894134,1.6122202059738429
675,Skeleton,1,0.8320576063530991,2.928766169873654,6.829375268138662,1.3154911139188716
