,Metric,Chain,Slope,Intercept,Sigma
80,Width,0,0.9937584527804575,-0.034996580680611435,0.020199698791729354
81,Width,0,0.9960558284888241,-0.036846715672993975,0.019745495308760425
82,Width,0,0.9959256988135617,-0.035706976929029466,0.01951129825693989
83,Width,0,0.9959444038334209,-0.03693715118562251,0.019297996727649248
84,Width,0,0.9931428636442938,-0.03306588414752243,0.019831337210010572
85,Width,0,0.9959358778497228,-0.03694511870605853,0.020772919261381972
86,Width,0,0.9940589813019955,-0.035109262107279174,0.019738849033599053
87,Width,0,0.9948678955826766,-0.03505954617054933,0.01964960790714097
88,Width,0,1.0049980392661757,-0.043093729491867856,0.019944209872918773
89,Width,0,0.9950337292252862,-0.035077020607638044,0.02063171008869317
90,Width,0,0.994718399199782,-0.03527040802915541,0.020807255315438217
91,Width,0,0.9940700373061551,-0.03488350849800841,0.020612386927986327
92,Width,0,0.9858194297907885,-0.028839558568208547,0.019976852137264505
93,Width,0,0.9902005922040371,-0.03171601119132961,0.020859208765616546
94,Width,0,0.9884096642815424,-0.029545634184590715,0.020229473259101093
95,Width,0,0.9966641168454147,-0.035029456965110166,0.020253833416769385
96,Width,0,0.9954828517367081,-0.03569317238496451,0.020337010862762097
97,Width,0,0.9962668570625584,-0.034782977442418754,0.020293441995931305
98,Width,0,0.9911994148006086,-0.03398653571031064,0.020519302668237385
99,Width,0,0.9949601805393588,-0.03434612914727107,0.02016577679606373
100,Width,0,0.9926114571705021,-0.03291880791094757,0.020236822735237917
101,Width,0,0.990965473039571,-0.03206437529997196,0.019979289944973402
102,Width,0,0.9869657703592408,-0.029071911617611756,0.020218508208881315
103,Width,0,0.9787569891265696,-0.022330240969481895,0.019771023759788075
104,Width,0,0.9798851876791279,-0.023280521174426007,0.01985616949523355
105,Width,0,0.9924457922712988,-0.03313259876521441,0.020371911774683487
106,Width,0,0.9826024517770306,-0.02564833596180358,0.020438060658048807
107,Width,0,0.9927704385613643,-0.0335593653811123,0.020522990997410208
108,Width,0,0.9927071113897376,-0.032578976356368486,0.020568941257567853
109,Width,0,0.9920923916202603,-0.032740081747329376,0.020226147137982323
110,Width,0,0.9905602035266767,-0.03186867614983685,0.020818963719133655
111,Width,0,0.9894408702144744,-0.030428234360326115,0.020641422345956607
112,Width,0,0.9901947088607446,-0.03100050406609353,0.02068085519849716
113,Width,0,0.990639754080093,-0.032435435241642746,0.020371951139731587
114,Width,0,0.990639754080093,-0.032435435241642746,0.020371951139731587
115,Width,0,0.9911469759782672,-0.03230803603807399,0.02004308638660095
116,Width,0,0.9799254848370853,-0.023510269074825427,0.02071677758688127
117,Width,0,0.9844349049826294,-0.026786225187643307,0.020086684253006817
118,Width,0,0.9879921861618866,-0.029309473193855618,0.020326144500763373
119,Width,0,0.9828144071555557,-0.02525910577516194,0.020476687498335738
120,Width,0,0.9826382641468077,-0.02572786019052924,0.01909786534076341
121,Width,0,0.9831357649184008,-0.02578643731907402,0.018997386013394815
122,Width,0,0.9825602531682203,-0.02531902855539261,0.01912513576182973
123,Width,0,0.9812223239289543,-0.024886900820664644,0.01972310316041945
124,Width,0,0.9858919525833442,-0.028243605049453335,0.02074867175477416
125,Width,0,0.9827439956450392,-0.025625747891192492,0.02007550240622761
126,Width,0,0.9817861241057734,-0.02455848684652933,0.0197241551465632
127,Width,0,0.9821402233519418,-0.02436721394089491,0.0197550409696522
128,Width,0,0.9910515549804757,-0.03249518476089484,0.020661550483897402
129,Width,0,0.9900339053456799,-0.03162754967493643,0.01998798328329061
130,Width,0,0.989781870746167,-0.031739929266077174,0.019950174562741663
131,Width,0,0.9896210747971297,-0.031778270662774964,0.019788306723367264
132,Width,0,0.9958547869739953,-0.03714121881100479,0.020119771241630766
133,Width,0,0.9940798952613202,-0.035242191229361924,0.020671723999672854
134,Width,0,0.994491437361714,-0.03563680126325808,0.020016623487600558
135,Width,0,0.993819586034881,-0.03510308279567335,0.021085586601012566
136,Width,0,0.9900170728102387,-0.03245669759705115,0.020285127159824057
137,Width,0,0.9876829043510401,-0.02955138893340669,0.019917592749034492
138,Width,0,0.9964296797205924,-0.03690641667576623,0.02049852840523095
139,Width,0,0.9813890307414759,-0.02402971185557032,0.020148538875239506
140,Width,0,0.9862057306427555,-0.027999761241099347,0.02006634821531754
141,Width,0,0.987961454844476,-0.028915779438664874,0.02048847835491308
142,Width,0,0.9864144647816983,-0.029040550103659316,0.020352300227806864
143,Width,0,0.9831727115013259,-0.026322062915541466,0.02038030107576262
144,Width,0,0.9908379404280266,-0.032603674491779304,0.019753733254488395
145,Width,0,0.9859811619297302,-0.027171104918913273,0.020536154100614632
146,Width,0,0.987724304324427,-0.028815671545265927,0.0212691304962802
147,Width,0,0.9867185970816716,-0.02867739109899533,0.02093437073100349
148,Width,0,0.9867146526559828,-0.0285309965293131,0.021016491917698173
149,Width,0,0.9865084853679348,-0.02824207880215802,0.020993229226576406
150,Width,0,0.9976653611053112,-0.03762179069878081,0.019784719783816324
151,Width,0,1.0030815667633597,-0.042042482242911634,0.019844418440878035
152,Width,0,1.0101112015646831,-0.04792476839376016,0.020097675703024953
153,Width,0,0.9780002586764993,-0.02214261609354092,0.0205984561673944
154,Width,0,0.9788742200463372,-0.02206110768316325,0.020602529936921413
155,Width,0,0.9818116978032381,-0.024176495964321237,0.020681932119362926
156,Width,0,0.9814091667439477,-0.02538219611994628,0.020668613441103212
157,Width,0,0.9871796247782534,-0.028264203170074064,0.020567546410260082
158,Width,0,0.9859591128410307,-0.026912539448339688,0.020840733279192857
159,Width,0,0.9909160431360368,-0.032347376088011845,0.020821133256622527
160,Width,0,0.9917272161672231,-0.033519556616073344,0.02087838508424215
161,Width,0,0.9851924683564776,-0.028122155582249345,0.019766797779904758
162,Width,0,0.983504440429759,-0.02626175185465667,0.019754249920567298
163,Width,0,0.9930126577647396,-0.03401297947067978,0.019834259502264598
164,Width,0,0.9873482183145633,-0.030040692027402432,0.02013942641698634
165,Width,0,0.9989935705998755,-0.039036517069498435,0.020343252889974357
166,Width,0,1.0029775834144445,-0.04104926923582532,0.019992989581434174
167,Width,0,0.9997249179774066,-0.03910152155924377,0.020437382855501906
168,Width,0,0.9953136922986983,-0.036588180212389916,0.020575776458611375
169,Width,0,0.992119295212496,-0.033714875854890775,0.020205347078856024
170,Width,0,0.9959367682848264,-0.03516394208360052,0.020513296275657972
171,Width,0,0.997440562718729,-0.03651171769222609,0.020345374982546165
172,Width,0,0.9869245371259853,-0.027703733901540854,0.019775503256284254
173,Width,0,0.9865254711977701,-0.02785007277393515,0.019746237768555882
174,Width,0,0.988817321421205,-0.030528650221556534,0.020045513298040114
175,Width,0,0.9874420993053098,-0.030383657746914455,0.020615256625841887
176,Width,0,0.9882248776880098,-0.03032608826223499,0.020605161635132457
177,Width,0,0.993337117679775,-0.033984765637910724,0.020453861401720733
178,Width,0,0.98828500656374,-0.029714198984395316,0.020129201115856823
179,Width,0,0.990514450427971,-0.03164067817475966,0.01963569381780584
180,Width,0,0.9856275542294591,-0.027706563357289996,0.02006852130703668
181,Width,0,0.9868069378043381,-0.02828518035143429,0.0199917172538068
182,Width,0,0.9848025931771242,-0.027692472618483677,0.019998113518314545
183,Width,0,0.9825530501150093,-0.025463592827731484,0.02014574064385954
184,Width,0,0.9865433513397706,-0.02923130838394577,0.020251597411711085
185,Width,0,0.9886199650711649,-0.02969992430827182,0.020741967428652298
186,Width,0,0.9907011916378361,-0.03216965134187974,0.020764042195475927
187,Width,0,0.992610778586805,-0.03242362750925026,0.020350364542502015
188,Width,0,0.9853673319176804,-0.027763635561415867,0.020665272187495254
189,Width,0,0.995209442821417,-0.03528717257212011,0.01975127546671022
190,Width,0,0.9892560364517088,-0.03197364540963096,0.020221551821465053
191,Width,0,0.9862939395158772,-0.028500458025913646,0.019797603568684385
192,Width,0,0.9980883875851247,-0.037489662660156485,0.019428770514441498
