,Day,Strain,Stage,Length_mu,Length_sigma,Width_mu,Width_sigma,SurfaceArea_mu,SurfaceArea_sigma,Volume_mu,Volume_sigma
4964,Day1,QMB1551,Stationary,3.461473819559635,0.014877363027865248,1.3895968341467784,0.0037691949510207353,13.30567987114873,0.02499626350906446,3.906142805338256,0.009749093768368225
4965,Day1,QMB1551,Stationary,2.6837675289145326,0.01468185520980558,1.3011171104075938,0.003348386127047908,9.194135927118158,0.013007699302424732,2.448836915606612,0.004713586519203354
4966,Day1,QMB1551,Stationary,2.332774914266621,0.016299241107108908,1.267938252969658,0.002688069214729519,8.35169473951001,0.01030817926370159,2.1292924813460132,0.004064291875655568
4967,Day1,QMB1551,Stationary,2.499818031641627,0.015092979251381939,1.2662713690013985,0.0030416431612957117,8.006854797908998,0.011638848197598783,2.0240379689033863,0.0034499779734707995
4968,Day1,QMB1551,Stationary,4.465506575843444,0.02426671499784551,1.2617217371356373,0.0030899268823533443,14.851406105950694,0.029430116512692773,4.601590660382396,0.011422004329958112
4969,Day1,QMB1551,Stationary,1.873580556393929,0.018403217612267927,1.0733625147936612,0.0017646536197358507,6.0956304138182364,0.009380626835849722,1.3156431655222054,0.00226634105249147
4970,Day1,QMB1551,Stationary,2.817729487095248,0.012848554104583713,1.2687166907034915,0.003016528048262329,9.903791361969654,0.013911435747730155,2.704376393399311,0.005875453046763243
4971,Day1,QMB1551,Stationary,1.5482451495339815,0.023702021644202216,0.9457580560533154,0.001240588182297815,4.422049617357372,0.010877805154054421,0.8752214973839717,0.0025733809102029387
4972,Day1,QMB1551,Stationary,2.016549580112877,0.019753435247978242,1.351440972524811,0.0037802349787725955,8.072755746534748,0.010321149334181498,2.132735044068476,0.0038824017079370607
4973,Day1,QMB1551,Stationary,1.4721342869904126,0.025455977607052954,0.7876496071931404,0.000742615548510056,2.8868487985309295,0.014551441476536996,0.470701474216573,0.0033841786216352596
4974,Day1,QMB1551,Stationary,2.5525367250337636,0.013885676886904886,1.4557852778266642,0.003805119711888073,10.108502451303764,0.015314090348683966,2.864862827094586,0.006546923111983998
4975,Day1,QMB1551,Stationary,3.5830488702976884,0.014442927315644992,1.292752909549742,0.003088228865785265,12.327037679854373,0.02282163296779481,3.4224844655269844,0.008392675226846546
4976,Day1,QMB1551,Stationary,5.343573223684268,0.03665408182719396,1.2364694569207646,0.002694841842311583,12.367439392902117,0.02032169092964996,3.35504976266981,0.008046368808657046
4977,Day1,QMB1551,Stationary,2.6653550011929283,0.014265002564493775,1.145096607118739,0.002387876203609901,8.731292059388611,0.010844322716198515,2.3816084386769427,0.0050619790161097866
4978,Day1,QMB1551,Stationary,2.815954611487176,0.013604706038140764,1.1911562711028207,0.002643556797561975,9.678739023692854,0.01469387199718732,2.477689460434906,0.005337543332599301
4979,Day1,QMB1551,Stationary,3.4241956004961405,0.01428914493820146,1.304189628737727,0.003165039059002438,11.715098177963329,0.020267755784498572,3.2774015729669053,0.007584023619153632
4980,Day1,QMB1551,Stationary,4.574907085766881,0.02797251308822911,1.4170110018755442,0.0041094193989349844,16.619765119481606,0.035036906924257066,5.329884394668647,0.01596405677718629
4981,Day1,QMB1551,Stationary,2.564328570724705,0.015726973609675107,1.1349042972170529,0.0022942790983898195,7.661895942585424,0.010699505864552183,1.8443809482836113,0.0033544051729526483
4982,Day1,QMB1551,Stationary,2.563502211749455,0.014669521193588927,1.1932710091050025,0.002684768109290088,8.32417550725823,0.010625449327441574,2.09150514464042,0.00385105591406419
4983,Day1,QMB1551,Stationary,2.4771347533233294,0.016535161808527238,1.1568629831961956,0.0024166985198873395,7.632441834639848,0.010089125263112715,1.8223066952328162,0.003231009764669058
4984,Day1,QMB1551,Stationary,2.9389292049723257,0.012834239943131785,1.2837434446183793,0.0030718701942958446,10.638830854721924,0.016467648662208848,2.932675496624357,0.006865124818156825
4985,Day1,QMB1551,Stationary,3.372128866936901,0.014167450086163453,1.1810219640350756,0.0024701654435782066,10.09124152909482,0.016266789562143256,2.57569995888994,0.005631954584868877
4986,Day1,QMB1551,Stationary,2.2031920674217864,0.017463021580949572,1.0885884272508306,0.0020213821932703172,6.505183337284145,0.008694789409270808,1.4557195455392615,0.0024066803397047062
4987,Day1,QMB1551,Stationary,2.795604485335597,0.013442254298811813,1.2350773728847235,0.002698109675256141,9.072041364450724,0.013106529669108313,2.4725453255063763,0.005359358066551396
4988,Day1,QMB1551,Stationary,3.3721860394926093,0.013149136231255045,1.299680906808071,0.003332888243006035,11.345588866725603,0.019949097480747364,3.262223548886861,0.007766320674556518
4989,Day1,QMB1551,Stationary,3.265382671503126,0.014001658278876096,1.155484804157228,0.0023595612425253965,11.401506690417456,0.01784374848223176,2.9808799650198434,0.00707949723281982
4990,Day1,QMB1551,Stationary,2.7579946358824765,0.01288315980189388,1.244218457139199,0.0028541175060577215,8.9389513671908,0.011437648996654021,2.433213230752589,0.005154757351297129
4991,Day1,QMB1551,Stationary,1.4470364547523114,0.024840995168717663,0.8776954060553153,0.000959805839606046,3.374033595426977,0.012166539738441009,0.5729601610324994,0.003233590083827929
4992,Day1,QMB1551,Stationary,2.973029886081158,0.012616486423354672,1.2131511765263747,0.0026175582271597375,9.08281884500293,0.012390657190107058,2.490486214642636,0.005194927253899189
4993,Day1,QMB1551,Stationary,2.1357846194437555,0.018252828724831104,1.2091257086718443,0.002709171351647998,7.25264339612672,0.009995003249615487,1.746843609983699,0.0030248824104129896
4994,Day1,QMB1551,Stationary,2.871310429291386,0.013070594887216444,1.1394335334358558,0.002291061256304355,8.680952378276801,0.011372405383902252,2.3932127100028247,0.005022003411196389
4995,Day1,QMB1551,Stationary,4.027925016512462,0.020214187093998158,1.1758789845618276,0.002478772438826135,13.453402032735285,0.026005883177042832,3.53577156233395,0.009765832492129365
4996,Day1,QMB1551,Stationary,2.421581092707522,0.015348724770864757,1.3137848122125713,0.0035121234707728944,8.710605046206656,0.012829248252905871,2.2932910103196544,0.004443091352484225
4997,Day1,QMB1551,Stationary,2.220186314780993,0.01730289332567429,1.3024712700934145,0.0033615600345335934,8.767692143883792,0.011694200633443957,2.3030333355123487,0.004861201425578016
4998,Day1,QMB1551,Stationary,3.228015852390007,0.013810998512349182,1.235473686458357,0.0027655671868663982,10.941416565984266,0.01697332433647141,2.8995776978336516,0.006332352659076069
